path,file,event_type,source,well,n_obs,step_seconds,duration_s,leading_unlabelled,n_unlabelled,onset_pos,pre_event_labelled_normal,pre_event_total,has_transient,labels,n_vars_all_nan,vars_all_nan,n_vars_partial_nan
dataset/4/WELL-00014_20170917010012.parquet,WELL-00014_20170917010012.parquet,4,REAL,WELL-00014,10721,1.0,10720.0,3600,3600,3600,0,3600,False,{'4': 7121},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",12
dataset/4/WELL-00014_20170917030228.parquet,WELL-00014_20170917030228.parquet,4,REAL,WELL-00014,10653,1.0,10652.0,3600,3600,3600,0,3600,False,{'4': 7053},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00014_20170917050111.parquet,WELL-00014_20170917050111.parquet,4,REAL,WELL-00014,10650,1.0,10649.0,3600,3600,3600,0,3600,False,{'4': 7050},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",4
dataset/4/WELL-00014_20170917070112.parquet,WELL-00014_20170917070112.parquet,4,REAL,WELL-00014,10729,1.0,10728.0,3600,3600,3600,0,3600,False,{'4': 7129},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00014_20170917090055.parquet,WELL-00014_20170917090055.parquet,4,REAL,WELL-00014,10746,1.0,10745.0,3600,3600,3600,0,3600,False,{'4': 7146},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00014_20170917110016.parquet,WELL-00014_20170917110016.parquet,4,REAL,WELL-00014,10763,1.0,10762.0,3600,3600,3600,0,3600,False,{'4': 7163},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",14
dataset/4/WELL-00014_20170923150033.parquet,WELL-00014_20170923150033.parquet,4,REAL,WELL-00014,10768,1.0,10767.0,3600,3600,3600,0,3600,False,{'4': 7168},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00014_20170923170059.parquet,WELL-00014_20170923170059.parquet,4,REAL,WELL-00014,10742,1.0,10741.0,3600,3600,3600,0,3600,False,{'4': 7142},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00014_20170923190120.parquet,WELL-00014_20170923190120.parquet,4,REAL,WELL-00014,10721,1.0,10720.0,3600,3600,3600,0,3600,False,{'4': 7121},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00014_20170924160050.parquet,WELL-00014_20170924160050.parquet,4,REAL,WELL-00014,10751,1.0,10750.0,3600,3600,3600,0,3600,False,{'4': 7151},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00015_20170620122925.parquet,WELL-00015_20170620122925.parquet,5,REAL,WELL-00015,24868,1.0,24867.0,3600,3600,15027,11427,15027,True,"{'0': 11427, '5': 661, '105': 9180}",7,"['P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00016_20180405005319.parquet,WELL-00016_20180405005319.parquet,5,REAL,WELL-00016,7537,1.0,7536.0,3600,3600,5376,1776,5376,True,"{'0': 1776, '5': 110, '105': 2051}",8,"['ESTADO-SDV-P', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00016_20180426131710.parquet,WELL-00016_20180426131710.parquet,5,REAL,WELL-00016,5215,1.0,5214.0,3600,3600,4101,501,4101,True,"{'0': 501, '105': 1114}",7,"['P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00016_20180426135108.parquet,WELL-00016_20180426135108.parquet,5,REAL,WELL-00016,6793,1.0,6792.0,3600,3600,3975,375,3975,True,"{'0': 375, '5': 254, '105': 2564}",7,"['P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00016_20180517212322.parquet,WELL-00016_20180517212322.parquet,5,REAL,WELL-00016,15574,1.0,15573.0,3600,3600,4934,1334,4934,True,"{'0': 1334, '5': 7529, '105': 3111}",7,"['P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00020_20140314144539.parquet,WELL-00020_20140314144539.parquet,5,REAL,WELL-00020,150456,1.0,150455.0,3600,3600,11108,7508,11108,True,"{'0': 7508, '5': 1821, '105': 137527}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",18
dataset/5/WELL-00020_20140317130658.parquet,WELL-00020_20140317130658.parquet,5,REAL,WELL-00020,44583,1.0,44582.0,3600,3600,12441,8841,12441,True,"{'0': 8841, '5': 985, '105': 31157}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00020_20140318005900.parquet,WELL-00020_20140318005900.parquet,5,REAL,WELL-00020,46739,1.0,46738.0,3600,3600,7227,3627,7227,True,"{'0': 3627, '105': 39512}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00020_20140318135038.parquet,WELL-00020_20140318135038.parquet,5,REAL,WELL-00020,43763,1.0,43762.0,3600,3600,11725,8125,11725,True,"{'0': 8125, '105': 32038}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00020_20140319021600.parquet,WELL-00020_20140319021600.parquet,5,REAL,WELL-00020,31441,1.0,31440.0,3600,3600,13530,9930,13530,True,"{'0': 9930, '105': 17911}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/5/WELL-00020_20140319110000.parquet,WELL-00020_20140319110000.parquet,5,REAL,WELL-00020,62439,1.0,62438.0,3600,3600,16087,12487,16087,True,"{'0': 12487, '5': 1845, '105': 44507}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/6/WELL-00002_20140212160333.parquet,WELL-00002_20140212160333.parquet,6,REAL,WELL-00002,27970,1.0,27969.0,3600,3600,18617,15017,18617,True,"{'0': 15017, '6': 6868, '106': 2485}",23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/6/WELL-00002_20140301141700.parquet,WELL-00002_20140301141700.parquet,6,REAL,WELL-00002,15078,1.0,15077.0,3600,3600,13462,9862,13462,True,"{'0': 9862, '6': 834, '106': 782}",23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/6/WELL-00002_20140325160304.parquet,WELL-00002_20140325160304.parquet,6,REAL,WELL-00002,15621,1.0,15620.0,3600,3600,9216,5616,9216,True,"{'0': 5616, '6': 5005, '106': 1400}",23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/6/WELL-00004_20171031171509.parquet,WELL-00004_20171031171509.parquet,6,REAL,WELL-00004,7186,1.0,7185.0,3600,3600,6229,2629,6229,True,"{'0': 2629, '6': 268, '106': 689}",10,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/6/WELL-00004_20171031181500.parquet,WELL-00004_20171031181500.parquet,6,REAL,WELL-00004,5604,1.0,5603.0,3600,3600,4926,1326,4926,True,"{'0': 1326, '6': 154, '106': 524}",10,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/6/WELL-00004_20171031184839.parquet,WELL-00004_20171031184839.parquet,6,REAL,WELL-00004,6018,1.0,6017.0,3600,3600,5173,1573,5173,True,"{'0': 1573, '6': 156, '106': 689}",10,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/7/WELL-00001_20170226130146.parquet,WELL-00001_20170226130146.parquet,7,REAL,WELL-00001,76633,1.0,76632.0,3600,3600,37350,33750,37350,True,"{'0': 33750, '7': 948, '107': 38335}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/7/WELL-00006_20180618103000.parquet,WELL-00006_20180618103000.parquet,7,REAL,WELL-00006,131769,1.0,131768.0,3600,3600,9001,5401,9001,True,"{'0': 5401, '7': 3266, '107': 119502}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",18
dataset/7/WELL-00006_20180620152903.parquet,WELL-00006_20180620152903.parquet,7,REAL,WELL-00006,116848,1.0,116847.0,3600,3600,16105,12505,16105,True,"{'0': 12505, '7': 21162, '107': 79581}",9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/7/WELL-00021_20180611011218.parquet,WELL-00021_20180611011218.parquet,7,REAL,WELL-00021,46574,1.0,46573.0,3600,3600,21108,17508,21108,True,"{'0': 17508, '7': 1791, '107': 23675}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/7/WELL-00021_20190403013307.parquet,WELL-00021_20190403013307.parquet,7,REAL,WELL-00021,48414,1.0,48413.0,3600,3600,30358,26758,30358,True,"{'0': 26758, '107': 18056}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/7/WELL-00022_20180802233838.parquet,WELL-00022_20180802233838.parquet,7,REAL,WELL-00022,303683,1.0,303682.0,3600,3600,86206,82606,86206,True,"{'0': 82606, '107': 217477}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/7/WELL-00022_20180912025800.parquet,WELL-00022_20180912025800.parquet,7,REAL,WELL-00022,561721,1.0,561720.0,3600,3600,29128,25528,29128,True,"{'0': 25528, '107': 532593}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/7/WELL-00022_20180919003240.parquet,WELL-00022_20180919003240.parquet,7,REAL,WELL-00022,289641,1.0,289640.0,3600,3600,39477,35877,39477,True,"{'0': 35877, '107': 250164}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/7/WELL-00022_20180925003447.parquet,WELL-00022_20180925003447.parquet,7,REAL,WELL-00022,768314,1.0,768313.0,3600,3600,52667,49067,52667,True,"{'0': 49067, '107': 715647}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/7/WELL-00022_20181007080700.parquet,WELL-00022_20181007080700.parquet,7,REAL,WELL-00022,395581,1.0,395580.0,3600,3600,81121,77521,81121,True,"{'0': 77521, '107': 314460}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",18
dataset/7/WELL-00022_20181020133850.parquet,WELL-00022_20181020133850.parquet,7,REAL,WELL-00022,179400,1.0,179399.0,3600,3600,37667,34067,37667,True,"{'0': 34067, '107': 141733}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/7/WELL-00022_20181026005827.parquet,WELL-00022_20181026005827.parquet,7,REAL,WELL-00022,487883,1.0,487882.0,3600,3600,105363,101763,105363,True,"{'0': 101763, '107': 382520}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",10
dataset/7/WELL-00022_20181101193049.parquet,WELL-00022_20181101193049.parquet,7,REAL,WELL-00022,116952,1.0,116951.0,3600,3600,27329,23729,27329,True,"{'0': 23729, '107': 89623}",9,"['ESTADO-SDV-GL', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-MON-CKP']",0
dataset/7/WELL-00023_20180826212652.parquet,WELL-00023_20180826212652.parquet,7,REAL,WELL-00023,559989,1.0,559988.0,3600,3600,35048,31448,35048,True,"{'0': 31448, '107': 524941}",24,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-ANULAR', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'P-PDG', 'PT-P', 'P-TPT', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG', 'T-TPT']",0
dataset/7/WELL-00023_20181014121654.parquet,WELL-00023_20181014121654.parquet,7,REAL,WELL-00023,286987,1.0,286986.0,3600,3600,68966,65366,68966,True,"{'0': 65366, '107': 218021}",22,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-ANULAR', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'P-PDG', 'PT-P', 'P-TPT', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP']",2
dataset/7/WELL-00023_20181019115124.parquet,WELL-00023_20181019115124.parquet,7,REAL,WELL-00023,486517,1.0,486516.0,3600,3600,68720,65120,68720,True,"{'0': 65120, '107': 417797}",22,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-ANULAR', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'P-PDG', 'PT-P', 'P-TPT', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP']",0
dataset/7/WELL-00023_20181030045054.parquet,WELL-00023_20181030045054.parquet,7,REAL,WELL-00023,227337,1.0,227336.0,3600,3600,25550,21950,25550,True,"{'0': 21950, '107': 201787}",22,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-ANULAR', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'P-PDG', 'PT-P', 'P-TPT', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP']",3
dataset/7/WELL-00024_20160704180000.parquet,WELL-00024_20160704180000.parquet,7,REAL,WELL-00024,154801,1.0,154800.0,3600,3600,7290,3690,7290,True,"{'0': 3690, '107': 147511}",17,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-ANULAR', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/7/WELL-00024_20160708024918.parquet,WELL-00024_20160708024918.parquet,7,REAL,WELL-00024,207592,1.0,207591.0,3600,3600,7685,4085,7685,True,"{'0': 4085, '107': 199907}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",11
dataset/7/WELL-00024_20160712123044.parquet,WELL-00024_20160712123044.parquet,7,REAL,WELL-00024,398146,1.0,398145.0,3600,3600,29283,25683,29283,True,"{'0': 25683, '107': 368863}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",11
dataset/7/WELL-00024_20160720230624.parquet,WELL-00024_20160720230624.parquet,7,REAL,WELL-00024,120217,1.0,120216.0,3600,3600,45474,41874,45474,True,"{'0': 41874, '107': 74743}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",1
dataset/7/WELL-00024_20160722105543.parquet,WELL-00024_20160722105543.parquet,7,REAL,WELL-00024,194613,1.0,194612.0,3600,3600,36076,32476,36076,True,"{'0': 32476, '107': 158537}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",11
dataset/7/WELL-00024_20160729172014.parquet,WELL-00024_20160729172014.parquet,7,REAL,WELL-00024,137813,1.0,137812.0,3600,3600,20473,16873,20473,True,"{'0': 16873, '107': 117340}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",11
dataset/7/WELL-00024_20160802001614.parquet,WELL-00024_20160802001614.parquet,7,REAL,WELL-00024,292290,1.0,292289.0,3600,3600,10423,6823,10423,True,"{'0': 6823, '107': 281867}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",11
dataset/7/WELL-00024_20160810123500.parquet,WELL-00024_20160810123500.parquet,7,REAL,WELL-00024,104101,1.0,104100.0,3600,3600,7234,3634,7234,True,"{'0': 3634, '107': 96867}",18,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'P-PDG', 'PT-P', 'QBS', 'T-MON-CKP', 'T-PDG']",1
dataset/7/WELL-00024_20160825100303.parquet,WELL-00024_20160825100303.parquet,7,REAL,WELL-00024,82618,1.0,82617.0,3600,3600,39596,35996,39596,True,"{'0': 35996, '107': 43022}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",10
dataset/7/WELL-00024_20160828150330.parquet,WELL-00024_20160828150330.parquet,7,REAL,WELL-00024,64591,1.0,64590.0,3600,3600,10681,7081,10681,True,"{'0': 7081, '107': 53910}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",2
dataset/7/WELL-00024_20160830190958.parquet,WELL-00024_20160830190958.parquet,7,REAL,WELL-00024,98403,1.0,98402.0,3600,3600,10447,6847,10447,True,"{'0': 6847, '107': 87956}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/7/WELL-00024_20160906211412.parquet,WELL-00024_20160906211412.parquet,7,REAL,WELL-00024,125149,1.0,125148.0,3600,3600,9998,6398,9998,True,"{'0': 6398, '107': 115151}",16,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
