row,y,split
43479,0,test
43480,1,train
43481,0,train
43482,1,train
43483,0,train
43484,1,train
43485,1,calib
43486,1,test
43487,1,train
43488,1,train
43489,0,train
43490,1,train
43491,0,calib
43492,1,train
43493,0,train
43494,1,test
43495,0,train
43496,0,train
43497,0,train
43498,1,test
43499,1,train
43500,1,calib
43501,1,train
43502,1,train
43503,1,train
43504,0,train
43505,0,calib
43506,1,train
43507,1,train
43508,0,train
43509,0,train
43510,1,test
43511,1,train
43512,0,train
43513,1,test
43514,1,calib
43515,1,calib
43516,0,train
43517,1,train
43518,1,train
43519,1,train
43520,1,train
43521,1,test
43522,1,calib
43523,1,train
43524,1,train
43525,1,test
43526,1,test
43527,1,train
43528,1,train
43529,1,train
43530,0,train
43531,0,calib
43532,0,train
43533,1,calib
43534,1,train
43535,0,calib
43536,1,train
43537,1,calib
43538,1,train
43539,0,train
43540,0,calib
43541,1,test
43542,0,train
43543,0,train
43544,1,train
43545,1,calib
43546,1,test
43547,1,train
43548,0,train
43549,1,train
43550,1,test
43551,1,train
43552,1,calib
43553,1,train
43554,1,calib
43555,0,train
43556,1,train
43557,0,train
43558,0,train
43559,1,test
43560,0,train
43561,1,train
43562,1,calib
43563,1,calib
43564,1,train
43565,1,calib
43566,1,train
43567,0,train
43568,0,calib
43569,1,calib
43570,1,calib
43571,1,train
43572,1,test
43573,1,train
43574,1,train
43575,1,calib
43576,1,train
43577,1,calib
43578,0,calib
43579,1,train
43580,1,train
43581,1,test
43582,1,train
43583,1,train
43584,1,train
43585,1,train
43586,1,train
43587,1,train
43588,1,train
43589,1,calib
43590,1,train
43591,1,test
43592,1,train
43593,1,train
43594,1,train
43595,0,train
43596,1,calib
43597,1,calib
43598,1,train
43599,1,train
43600,1,calib
43601,1,train
43602,1,calib
43603,1,test
43604,1,test
43605,0,train
43606,1,train
43607,1,test
43608,1,calib
43609,0,test
43610,1,train
43611,0,train
43612,1,train
43613,1,calib
43614,1,train
43615,1,train
43616,1,train
43617,1,train
43618,1,train
43619,1,test
43620,1,train
43621,0,calib
43622,1,test
43623,1,train
43624,1,test
43625,1,test
43626,1,train
43627,1,calib
43628,1,train
43629,1,train
43630,1,test
43631,1,calib
43632,1,train
43633,1,train
43634,1,train
43635,1,train
43636,1,train
43637,1,calib
43638,1,train
43639,1,train
43640,0,test
43641,0,calib
43642,1,train
43643,1,calib
43644,1,test
43645,1,calib
43646,1,train
43647,1,calib
43648,1,train
43649,0,calib
43650,0,calib
43651,1,train
43652,1,train
43653,1,test
43654,1,train
43655,1,calib
43656,1,test
43657,0,train
43658,0,calib
43659,1,train
43660,1,train
43661,1,train
43662,1,calib
43663,1,train
43664,1,train
43665,1,train
43666,1,train
43667,1,test
43668,1,train
43669,1,calib
43670,1,train
43671,1,train
43672,0,train
43673,1,train
43674,1,train
43675,1,test
43676,0,train
43677,1,train
43678,1,test
43679,1,train
43680,0,calib
43681,0,train
43682,1,calib
43683,1,test
43684,1,test
43685,0,train
43686,1,train
43687,1,train
43688,1,calib
43689,1,test
43690,1,train
43691,1,train
43692,0,train
43693,1,train
43694,0,train
43695,1,train
43696,1,train
43697,1,train
43698,1,train
43699,1,train
43700,1,train
43701,1,train
43702,1,train
43703,1,train
43704,0,calib
43705,0,train
43706,1,calib
43707,0,train
43708,0,calib
43709,1,test
43710,0,train
43711,1,train
43712,1,train
43713,0,test
43714,1,train
43715,1,train
43716,0,calib
43717,1,train
43718,1,test
43719,1,calib
43720,1,train
43721,1,train
43722,0,test
43723,1,train
43724,0,train
43725,1,test
43726,0,train
43727,0,train
43728,1,train
43729,1,train
43730,1,calib
43731,1,test
43732,1,train
43733,1,calib
43734,1,test
43735,0,calib
43736,1,train
43737,1,test
43738,0,train
43739,1,calib
43740,1,train
43741,1,train
43742,1,calib
43743,0,train
43744,1,train
43745,1,train
43746,1,train
43747,1,calib
43748,1,calib
43749,0,test
43750,1,train
43751,1,test
43752,1,train
43753,0,calib
43754,1,train
43755,1,train
43756,0,calib
43757,1,calib
43758,1,calib
43759,1,train
43760,0,train
43761,1,train
43762,1,train
43763,1,train
43764,1,calib
43765,1,calib
43766,0,calib
43767,1,train
43768,1,calib
43769,1,train
43770,1,train
43771,1,train
43772,1,calib
43773,1,train
43774,1,train
43775,1,test
43776,1,test
43777,0,train
43778,1,test
43779,1,train
43780,1,test
43781,1,train
43782,1,calib
43783,1,train
43784,1,calib
43785,0,test
43786,1,calib
43787,1,test
43788,0,train
43789,1,test
43790,1,train
43791,1,train
43792,1,calib
43793,1,train
43794,1,test
43795,1,calib
43796,0,train
43797,1,train
43798,1,train
43799,1,calib
43800,1,train
43801,1,test
43802,1,train
43803,0,test
43804,1,train
43805,1,train
43806,1,calib
43807,0,train
43808,1,test
43809,1,test
43810,1,train
43811,0,train
43812,1,test
43813,1,test
43814,1,train
43815,0,train
43816,0,train
43817,1,test
43818,0,train
43819,0,train
43820,1,calib
43821,1,train
43822,1,train
43823,1,calib
43824,0,train
43825,1,test
43826,1,test
43827,1,train
43828,1,train
43829,1,test
43830,1,test
43831,0,calib
43832,1,train
43833,1,train
43834,1,train
43835,1,test
43836,0,train
43837,1,train
43838,1,test
43839,1,train
43840,1,train
43841,1,calib
43842,1,test
43843,1,train
43844,1,calib
43845,1,test
43846,1,train
43847,1,train
43848,1,train
43849,0,calib
43850,1,test
43851,0,train
43852,1,train
43853,1,calib
43854,1,test
43855,1,train
43856,0,train
43857,1,calib
43858,0,train
43859,1,train
43860,1,test
43861,1,train
43862,0,test
43863,1,calib
43864,0,train
43865,0,train
43866,0,train
43867,1,calib
43868,1,train
43869,1,train
43870,0,train
43871,0,calib
43872,1,train
43873,0,calib
43874,1,test
43875,1,test
43876,1,calib
43877,0,train
43878,1,test
43879,1,calib
43880,1,train
43881,1,train
43882,1,train
43883,1,calib
43884,0,train
43885,1,train
43886,1,train
43887,1,test
43888,1,calib
43889,1,test
43890,0,test
43891,1,train
43892,1,train
43893,1,train
43894,1,calib
43895,1,train
43896,0,train
43897,1,train
43898,0,calib
43899,1,test
43900,1,train
43901,1,train
43902,0,train
43903,1,train
43904,1,calib
43905,1,test
43906,1,train
43907,1,train
43908,1,calib
43909,0,test
43910,1,calib
43911,1,train
43912,0,calib
43913,1,train
43914,0,calib
43915,1,train
43916,1,calib
43917,1,train
43918,0,calib
43919,1,calib
43920,0,train
43921,1,train
43922,1,calib
43923,1,train
43924,1,train
43925,1,calib
43926,1,train
43927,1,train
43928,0,test
43929,1,calib
43930,0,train
43931,1,train
43932,0,train
43933,0,train
43934,1,train
43935,1,train
43936,1,train
43937,1,calib
43938,0,train
43939,1,test
43940,1,train
43941,1,train
43942,1,test
43943,0,train
43944,1,calib
43945,1,train
43946,1,train
43947,1,train
43948,1,test
43949,1,train
43950,1,train
43951,1,train
43952,1,test
43953,1,calib
43954,1,train
43955,1,train
43956,0,train
43957,0,train
43958,1,train
43959,1,calib
43960,1,train
43961,1,train
43962,1,calib
43963,1,train
43964,1,test
43965,1,train
43966,1,train
43967,1,train
43968,1,train
43969,1,train
43970,1,train
43971,1,calib
43972,1,calib
43973,1,test
43974,1,calib
43975,1,calib
43976,1,train
43977,0,train
43978,1,calib
43979,1,calib
43980,1,test
43981,1,train
43982,0,train
43983,0,train
43984,0,train
43985,1,train
43986,1,train
43987,1,test
43988,1,train
43989,1,test
43990,1,train
43991,1,train
43992,1,train
43993,1,train
43994,1,test
43995,1,calib
43996,1,train
43997,1,train
43998,1,train
43999,1,train
44000,1,train
44001,1,calib
44002,1,train
44003,1,calib
44004,0,train
44005,1,calib
44006,1,train
44007,1,train
44008,0,train
44009,1,train
44010,1,train
44011,1,train
44012,1,calib
44013,1,train
44014,1,test
44015,1,test
44016,0,train
44017,1,train
44018,1,train
44019,1,calib
44020,1,train
44021,1,train
44022,1,train
44023,1,train
44024,1,train
44025,1,test
44026,1,train
44027,0,train
44028,1,calib
44029,1,train
44030,1,train
44031,1,train
44032,1,train
44033,1,train
44034,0,train
44035,1,test
44036,1,calib
44037,1,train
44038,0,train
44039,1,test
44040,1,train
44041,1,train
44042,1,train
44043,0,calib
44044,1,train
44045,1,test
44046,1,train
44047,1,train
44048,1,train
44049,0,test
44050,1,calib
44051,0,test
44052,1,train
44053,1,calib
44054,1,train
44055,1,train
44056,1,train
44057,1,calib
44058,0,train
44059,1,train
44060,1,train
44061,1,test
44062,1,train
44063,1,test
44064,1,train
44065,1,train
44066,1,calib
44067,1,train
44068,1,train
44069,1,train
44070,1,train
44071,1,calib
44072,0,train
44073,1,calib
44074,0,train
44075,1,test
44076,1,train
44077,1,calib
44078,0,train
44079,0,train
44080,1,calib
44081,1,train
44082,1,train
44083,1,calib
44084,0,train
44085,1,train
44086,0,train
44087,1,train
44088,1,calib
44089,1,train
44090,1,train
44091,0,test
44092,1,train
44093,1,test
44094,1,train
44095,1,train
44096,1,train
44097,0,train
44098,1,test
44099,1,train
44100,1,train
44101,1,test
44102,1,train
44103,1,train
44104,0,test
44105,0,test
44106,0,train
44107,1,train
44108,1,test
44109,1,train
44110,0,train
44111,0,test
44112,0,calib
44113,0,calib
44114,1,test
44115,1,train
44116,1,train
44117,1,train
44118,1,train
44119,1,train
44120,1,train
44121,1,calib
44122,1,train
44123,0,train
44124,1,calib
44125,1,train
44126,1,train
44127,1,calib
44128,1,train
44129,0,calib
44130,1,train
44131,1,calib
44132,1,train
44133,0,train
44134,0,calib
44135,1,train
44136,1,calib
44137,1,calib
44138,1,train
44139,0,test
44140,1,calib
44141,1,train
44142,1,test
44143,0,train
44144,0,train
44145,0,calib
44146,1,train
44147,1,test
44148,1,train
44149,0,test
44150,0,test
44151,0,calib
44152,1,calib
44153,1,train
44154,1,train
44155,1,train
44156,1,train
44157,1,train
44158,1,calib
44159,0,train
44160,0,test
44161,1,train
44162,0,train
44163,1,test
44164,1,train
44165,1,train
44166,1,test
44167,1,train
44168,1,test
44169,0,train
44170,1,train
44171,1,train
44172,1,train
44173,1,calib
44174,1,train
44175,1,train
44176,1,train
44177,1,train
44178,0,train
44179,0,calib
44180,1,train
44181,1,train
44182,1,train
44183,1,test
44184,1,test
44185,1,train
44186,1,train
44187,0,calib
44188,1,train
44189,1,train
44190,0,test
44191,1,train
44192,1,train
44193,1,train
44194,0,train
44195,1,train
44196,1,calib
44197,1,train
44198,1,calib
44199,1,calib
44200,1,train
44201,1,test
44202,1,calib
44203,1,train
44204,1,calib
44205,0,train
44206,1,train
44207,1,train
44208,0,train
44209,1,train
44210,1,train
44211,1,test
44212,1,test
44213,1,train
44214,0,train
44215,1,train
44216,0,calib
44217,1,train
44218,0,train
44219,1,train
44220,0,train
44221,1,train
44222,1,train
44223,1,test
44224,0,calib
44225,1,calib
44226,0,train
44227,0,test
44228,1,test
44229,0,train
44230,1,train
44231,1,train
44232,1,train
44233,1,calib
44234,1,train
44235,1,test
44236,0,train
44237,1,train
44238,1,train
44239,1,test
44240,1,train
44241,1,train
44242,0,test
44243,1,train
44244,1,train
44245,1,train
44246,1,train
44247,1,train
44248,1,calib
44249,1,calib
44250,0,calib
44251,1,calib
44252,1,train
44253,1,train
44254,1,calib
44255,1,test
44256,1,train
44257,1,test
44258,1,train
44259,1,train
44260,1,test
44261,1,train
44262,1,train
44263,0,train
44264,1,train
44265,1,train
44266,1,train
44267,1,train
44268,1,train
44269,1,test
44270,1,calib
44271,1,train
44272,1,train
44273,1,train
44274,1,train
44275,1,train
44276,0,train
44277,1,train
44278,1,test
44279,1,train
44280,1,train
44281,1,train
44282,1,test
44283,1,train
44284,1,calib
44285,1,train
44286,0,train
44287,1,calib
44288,0,test
44289,1,test
44290,1,calib
44291,1,train
44292,0,train
44293,1,train
44294,1,test
44295,1,train
44296,1,train
44297,1,train
44298,1,train
44299,1,train
44300,1,train
44301,1,train
44302,0,train
44303,1,test
44304,1,train
44305,1,test
44306,1,calib
44307,0,test
44308,1,train
44309,0,train
44310,1,calib
44311,1,train
44312,1,train
44313,1,calib
44314,1,test
44315,1,test
44316,1,train
44317,1,test
44318,0,test
44319,1,train
44320,1,calib
44321,1,calib
44322,1,test
44323,1,train
44324,1,train
44325,1,train
44326,0,train
44327,1,calib
44328,1,calib
44329,1,calib
44330,1,test
44331,1,calib
44332,0,train
44333,1,test
44334,1,test
44335,1,calib
44336,0,train
44337,1,train
44338,0,test
44339,1,train
44340,1,calib
44341,0,test
44342,1,test
44343,1,train
44344,1,train
44345,1,test
44346,1,train
44347,1,train
44348,1,calib
44349,1,train
44350,1,train
44351,0,test
44352,0,train
44353,1,train
44354,0,train
44355,1,test
44356,1,calib
44357,0,train
44358,0,train
44359,1,train
44360,1,calib
44361,0,train
44362,1,test
44363,1,calib
44364,1,train
44365,0,test
44366,1,train
44367,1,train
44368,1,train
44369,1,train
44370,1,train
44371,1,train
44372,1,train
44373,0,train
44374,1,train
44375,1,train
44376,1,train
44377,1,train
44378,1,train
44379,1,test
44380,0,calib
44381,1,train
44382,0,train
44383,1,train
44384,0,train
44385,1,test
44386,1,test
44387,0,calib
44388,0,train
44389,1,train
44390,1,calib
44391,1,calib
44392,1,train
44393,1,test
44394,1,train
44395,1,calib
44396,1,train
44397,1,train
44398,0,train
44399,1,train
44400,0,test
44401,0,test
44402,1,train
44403,1,train
44404,1,test
44405,1,train
44406,0,calib
44407,1,test
44408,0,train
44409,1,train
44410,1,train
44411,0,train
44412,1,train
44413,1,train
44414,1,train
44415,0,train
44416,0,train
44417,1,train
44418,0,train
44419,1,train
44420,1,calib
44421,1,train
44422,1,calib
44423,1,test
44424,1,train
44425,1,train
44426,1,train
44427,1,train
44428,1,calib
44429,0,train
44430,1,train
44431,0,train
44432,1,train
44433,1,train
44434,0,train
44435,1,calib
44436,0,test
44437,1,test
44438,0,train
44439,1,calib
44440,1,train
44441,1,calib
44442,1,train
44443,1,train
44444,1,train
44445,1,train
44446,1,train
44447,1,train
44448,1,calib
44449,0,test
44450,1,calib
44451,1,train
44452,0,train
44453,1,train
44454,1,calib
44455,1,train
44456,1,test
44457,1,train
44458,1,test
44459,1,train
44460,0,calib
44461,1,train
44462,0,train
44463,1,train
44464,1,train
44465,1,train
44466,1,train
44467,1,calib
44468,1,calib
44469,1,train
44470,0,test
44471,1,train
44472,1,calib
44473,1,calib
44474,1,calib
44475,1,train
44476,0,train
44477,0,test
44478,0,train
44479,1,calib
44480,1,train
44481,1,train
44482,1,train
44483,1,test
44484,1,train
44485,1,train
44486,1,test
44487,1,train
44488,1,train
44489,0,train
44490,1,train
44491,1,train
44492,1,test
44493,1,train
44494,0,train
44495,1,test
44496,0,calib
44497,1,train
44498,0,test
44499,1,train
44500,1,train
44501,1,test
44502,1,test
44503,0,test
44504,1,train
44505,1,train
44506,1,train
44507,1,train
44508,1,test
44509,0,test
44510,1,train
44511,1,train
44512,1,train
44513,1,test
44514,1,train
44515,1,calib
44516,1,train
44517,1,train
44518,1,test
44519,0,test
44520,1,calib
44521,1,test
44522,1,train
44523,0,test
44524,1,train
44525,1,calib
44526,1,calib
44527,1,test
44528,1,train
44529,1,train
44530,1,train
44531,1,calib
44532,1,test
44533,1,test
44534,1,train
44535,1,train
44536,1,train
44537,1,train
44538,0,test
44539,1,test
44540,1,train
44541,0,train
44542,1,calib
44543,1,calib
44544,0,calib
44545,1,train
44546,1,train
44547,1,calib
44548,1,test
44549,1,calib
44550,1,train
44551,1,train
44552,1,train
44553,1,test
44554,1,train
44555,1,train
44556,1,train
44557,1,test
44558,1,train
44559,1,calib
44560,1,calib
44561,0,test
44562,1,train
44563,1,train
44564,0,train
44565,1,calib
44566,0,train
44567,1,train
44568,1,test
44569,0,train
44570,0,train
44571,1,train
44572,1,train
44573,1,test
44574,1,train
44575,1,calib
44576,1,train
44577,0,test
44578,1,test
44579,1,train
44580,1,train
44581,1,train
44582,1,train
44583,1,train
44584,1,test
44585,1,test
44586,0,train
44587,1,train
44588,1,train
44589,0,train
44590,1,train
44591,1,train
44592,1,calib
44593,1,test
44594,1,test
44595,1,train
44596,1,train
44597,0,train
44598,1,train
44599,1,train
44600,0,train
44601,1,train
44602,1,train
44603,0,train
44604,1,train
44605,0,calib
44606,1,train
44607,1,train
44608,1,test
44609,1,test
44610,1,test
44611,1,train
44612,1,train
44613,1,train
44614,1,test
44615,1,test
44616,1,train
44617,1,train
44618,1,calib
44619,1,train
44620,0,test
44621,1,train
44622,1,test
44623,0,train
44624,1,train
44625,1,train
44626,1,train
44627,1,train
44628,1,train
44629,0,train
44630,1,calib
44631,1,train
44632,1,train
44633,1,train
44634,1,calib
44635,1,train
44636,1,train
44637,1,calib
44638,1,train
44639,1,train
44640,0,calib
44641,0,calib
44642,1,train
44643,0,train
44644,1,train
44645,1,train
44646,0,train
44647,1,train
44648,1,train
44649,1,train
44650,1,test
44651,1,train
44652,1,train
44653,1,test
44654,0,train
44655,1,train
44656,1,test
44657,0,test
44658,1,calib
44659,1,calib
44660,1,train
44661,1,train
44662,1,train
44663,1,train
44664,0,train
44665,1,calib
44666,1,train
44667,1,train
44668,1,calib
44669,1,train
44670,0,train
44671,1,train
44672,0,train
44673,1,train
44674,1,calib
44675,1,test
44676,1,train
44677,0,train
44678,0,train
44679,1,train
44680,0,train
44681,1,calib
44682,1,train
44683,1,train
44684,1,train
44685,0,calib
44686,0,train
44687,1,calib
44688,0,train
44689,1,train
44690,1,test
44691,1,train
44692,1,train
44693,1,train
44694,0,train
44695,1,train
44696,1,train
44697,0,train
44698,1,calib
44699,0,test
44700,0,train
44701,1,train
44702,1,train
44703,1,test
44704,0,train
44705,1,test
44706,1,test
44707,1,calib
44708,0,train
44709,1,train
44710,1,train
44711,1,train
44712,0,train
44713,0,train
44714,1,test
44715,0,test
44716,1,train
44717,1,test
44718,0,train
44719,1,train
44720,0,train
44721,1,train
44722,1,train
44723,1,calib
44724,1,calib
44725,1,train
44726,1,train
44727,0,train
44728,1,train
44729,1,test
44730,1,train
44731,1,calib
44732,1,test
44733,0,train
44734,1,train
44735,0,train
44736,1,test
44737,1,calib
44738,1,train
44739,1,calib
44740,1,train
44741,1,calib
44742,1,calib
44743,1,test
44744,1,train
44745,1,calib
44746,1,calib
44747,1,calib
44748,1,train
44749,1,calib
44750,1,train
44751,1,train
44752,1,calib
44753,0,train
44754,1,train
44755,1,train
44756,1,train
44757,0,test
44758,1,train
44759,0,calib
44760,1,train
44761,1,train
44762,1,test
44763,1,train
44764,1,test
44765,1,train
44766,1,calib
44767,1,train
44768,1,train
44769,1,calib
44770,0,train
44771,1,calib
44772,0,train
44773,1,train
44774,1,train
44775,1,train
44776,0,train
44777,1,train
44778,0,train
44779,1,test
44780,1,train
44781,1,train
44782,0,calib
44783,0,test
44784,1,test
44785,0,train
44786,0,train
44787,1,test
44788,0,calib
44789,1,test
44790,1,train
44791,1,train
44792,1,calib
44793,0,train
44794,1,test
44795,0,train
44796,1,train
44797,0,train
44798,1,calib
44799,1,train
44800,1,train
44801,1,train
44802,1,train
44803,1,train
44804,1,calib
44805,1,calib
44806,1,calib
44807,1,train
44808,0,train
44809,1,train
44810,1,train
44811,1,train
44812,0,train
44813,1,calib
44814,1,train
44815,1,train
44816,1,train
44817,1,train
44818,1,train
44819,0,train
44820,1,train
44821,1,calib
44822,1,calib
44823,0,train
44824,1,test
44825,1,train
44826,1,train
44827,1,train
44828,0,train
44829,0,calib
44830,1,train
44831,1,train
44832,1,calib
44833,1,test
44834,1,test
44835,0,train
44836,1,test
44837,1,train
44838,0,train
44839,1,train
44840,0,train
44841,0,train
44842,1,train
44843,0,train
44844,1,train
44845,1,train
44846,1,train
44847,1,train
44848,1,calib
44849,1,calib
44850,1,calib
44851,1,train
44852,0,train
44853,0,test
44854,1,train
44855,1,train
44856,1,train
44857,1,test
44858,1,train
44859,1,test
44860,0,train
44861,1,train
44862,1,test
44863,1,test
44864,1,train
44865,1,train
44866,1,train
44867,1,train
44868,1,train
44869,1,train
44870,0,train
44871,1,test
44872,1,train
44873,1,train
44874,0,train
44875,1,train
44876,1,train
44877,1,test
44878,1,train
44879,0,test
44880,1,train
44881,1,test
44882,1,train
44883,1,calib
44884,1,train
44885,0,train
44886,1,train
44887,1,calib
44888,1,train
44889,1,train
44890,1,calib
44891,1,calib
44892,0,test
44893,1,train
44894,0,train
44895,1,train
44896,1,train
44897,1,test
44898,1,train
44899,0,test
44900,1,train
44901,1,train
44902,1,calib
44903,1,train
44904,1,train
44905,1,calib
44906,1,train
44907,1,calib
44908,0,train
44909,1,calib
44910,1,train
44911,1,test
44912,1,train
44913,0,calib
44914,1,train
44915,0,train
44916,1,train
44917,1,train
44918,1,calib
44919,1,test
44920,1,calib
44921,1,test
44922,1,train
44923,1,calib
44924,1,train
44925,1,test
44926,1,train
44927,0,train
44928,1,train
44929,1,train
44930,1,test
44931,1,train
44932,1,train
44933,1,test
44934,1,train
44935,1,test
44936,1,train
44937,1,calib
44938,1,calib
44939,1,train
44940,1,train
44941,1,train
44942,1,train
44943,0,train
44944,1,test
44945,1,calib
44946,0,train
44947,1,train
44948,1,train
44949,1,train
44950,1,test
44951,1,test
44952,0,train
44953,1,calib
44954,0,calib
44955,0,train
44956,1,train
44957,1,train
44958,1,train
44959,1,train
44960,1,train
44961,0,calib
44962,0,test
44963,1,train
44964,1,test
44965,1,train
44966,1,train
44967,1,train
44968,1,calib
44969,1,calib
44970,1,train
44971,1,train
44972,1,train
44973,1,train
44974,1,test
44975,1,train
44976,1,train
44977,0,train
44978,0,train
44979,1,test
44980,1,train
44981,1,calib
44982,1,test
44983,1,test
44984,0,train
44985,1,train
44986,1,train
44987,1,train
44988,0,test
44989,1,train
44990,0,calib
44991,1,test
44992,1,test
44993,0,train
44994,1,calib
44995,1,calib
44996,0,train
44997,1,train
44998,0,train
44999,0,train
45000,1,test
45001,1,test
45002,0,train
45003,1,train
45004,1,train
45005,1,train
45006,1,calib
45007,1,calib
45008,0,train
45009,1,calib
45010,1,train
45011,0,train
45012,1,train
45013,1,calib
45014,0,calib
45015,1,calib
45016,1,train
45017,1,calib
45018,0,train
45019,0,test
45020,1,train
45021,0,train
45022,0,train
45023,0,train
45024,0,calib
45025,1,train
45026,1,train
45027,0,train
45028,1,train
45029,1,test
45030,0,train
45031,1,test
45032,1,train
45033,1,calib
45034,1,train
45035,0,calib
45036,1,train
45037,1,train
45038,1,calib
45039,1,train
45040,1,train
45041,1,train
45042,0,calib
45043,1,test
45044,1,train
45045,1,calib
45046,0,train
45047,0,test
45048,0,test
45049,1,train
45050,1,calib
45051,1,train
45052,1,calib
45053,0,test
45054,1,train
45055,0,test
45056,0,train
45057,1,train
45058,1,calib
45059,0,test
45060,1,test
45061,1,train
45062,1,test
45063,1,train
45064,1,train
45065,1,train
45066,1,calib
45067,1,train
45068,1,calib
45069,0,train
45070,1,train
45071,1,train
45072,1,calib
45073,1,calib
45074,0,train
45075,1,train
45076,1,train
45077,1,train
45078,1,train
45079,0,calib
45080,1,train
45081,0,test
45082,1,test
45083,1,train
45084,1,train
45085,0,test
45086,1,test
45087,1,train
45088,0,train
45089,0,train
45090,1,train
45091,1,train
45092,1,calib
45093,1,train
45094,0,train
45095,0,calib
45096,0,calib
45097,1,train
45098,1,test
45099,0,train
45100,0,train
45101,0,train
45102,1,train
45103,1,calib
45104,1,calib
45105,1,train
45106,1,train
45107,1,train
45108,0,train
45109,1,train
45110,1,test
45111,1,calib
45112,0,calib
45113,0,test
45114,1,calib
45115,1,train
45116,1,test
45117,1,train
45118,1,train
45119,1,train
45120,1,calib
45121,1,train
45122,1,train
45123,1,test
45124,1,calib
45125,1,calib
45126,1,train
45127,1,test
45128,1,train
45129,1,calib
45130,0,train
45131,0,calib
45132,1,train
45133,1,train
45134,1,calib
45135,1,calib
45136,0,test
45137,1,train
45138,1,test
45139,1,train
45140,0,calib
45141,1,test
45142,1,train
45143,1,train
45144,1,train
45145,1,train
45146,1,calib
45147,1,test
45148,1,train
45149,1,train
45150,1,calib
45151,1,calib
45152,1,test
45153,1,train
45154,1,test
45155,1,train
45156,1,calib
45157,1,train
45158,1,train
45159,1,calib
45160,1,train
45161,0,train
45162,1,train
45163,1,train
45164,1,test
45165,1,train
45166,0,train
45167,1,train
45168,1,train
45169,0,train
45170,1,train
45171,1,train
45172,1,train
45173,1,calib
45174,1,train
45175,1,calib
45176,1,test
45177,1,train
45178,0,train
45179,0,calib
45180,1,train
45181,1,calib
45182,0,train
45183,0,train
45184,0,calib
45185,1,train
45186,1,calib
45187,1,train
45188,1,train
45189,1,train
45190,0,calib
45191,1,calib
45192,1,train
45193,0,train
45194,0,test
45195,1,test
45196,1,test
45197,0,train
45198,1,train
45199,1,train
45200,1,train
45201,0,train
45202,1,test
45203,1,train
45204,1,train
45205,1,test
45206,1,calib
45207,1,train
45208,1,test
45209,1,test
45210,1,test
45211,1,train
45212,1,calib
45213,0,test
45214,1,train
45215,1,test
45216,1,train
45217,1,test
45218,1,train
45219,1,train
45220,1,train
45221,1,train
45222,1,train
45223,1,test
45224,1,calib
45225,1,calib
45226,1,train
45227,0,train
45228,0,train
45229,1,test
45230,0,train
45231,1,train
45232,1,train
45233,1,train
45234,1,calib
45235,1,train
45236,1,calib
45237,0,train
45238,1,train
45239,1,train
45240,1,train
45241,1,test
45242,1,test
45243,1,train
45244,0,train
45245,0,train
45246,1,calib
45247,1,train
45248,0,test
45249,1,train
45250,1,calib
45251,1,calib
45252,1,test
45253,0,train
45254,1,calib
45255,1,calib
45256,0,train
45257,1,train
45258,1,train
45259,1,train
45260,0,test
45261,1,train
45262,0,train
45263,1,calib
45264,0,train
45265,1,calib
45266,1,test
45267,1,calib
45268,1,train
45269,1,train
45270,1,train
45271,1,test
45272,0,test
45273,1,train
45274,0,test
45275,1,calib
45276,1,train
45277,1,train
45278,1,test
45279,0,test
45280,0,train
45281,0,calib
45282,1,train
45283,0,calib
45284,1,train
45285,1,train
45286,1,train
45287,1,calib
45288,1,calib
45289,0,train
45290,0,calib
45291,0,train
45292,1,train
45293,1,calib
45294,0,test
45295,0,train
45296,1,test
45297,0,calib
45298,1,test
45299,1,train
45300,1,calib
45301,1,train
45302,1,train
45303,1,test
45304,1,train
45305,0,calib
45306,1,train
45307,1,test
45308,0,train
45309,1,train
45310,1,train
45311,1,calib
45312,1,train
45313,1,test
45314,1,train
45315,0,train
45316,1,train
45317,1,test
45318,1,train
45319,1,train
45320,0,calib
45321,1,train
45322,0,train
45323,0,calib
45324,1,train
45325,0,train
45326,1,test
45327,0,calib
45328,1,test
45329,1,train
45330,1,calib
45331,1,train
45332,1,train
45333,1,train
45334,1,train
45335,1,train
45336,1,train
45337,0,train
45338,1,calib
45339,1,train
45340,1,train
45341,1,train
45342,1,train
45343,1,train
45344,1,calib
45345,0,train
45346,1,train
45347,1,train
45348,0,calib
45349,1,train
45350,1,train
45351,1,train
45352,1,train
45353,1,train
45354,1,train
45355,1,train
45356,1,calib
45357,1,train
45358,0,train
45359,1,train
45360,1,train
45361,1,test
45362,1,train
45363,1,train
45364,1,train
45365,1,train
45366,0,train
45367,0,train
45368,1,test
45369,0,train
45370,1,train
45371,1,test
45372,1,calib
45373,1,train
45374,1,calib
45375,1,test
45376,1,calib
45377,1,train
45378,0,calib
45379,1,train
45380,0,test
45381,1,calib
45382,0,train
45383,1,calib
45384,1,train
45385,0,train
45386,1,train
45387,1,train
45388,1,train
45389,1,train
45390,1,train
45391,1,train
45392,0,train
45393,0,train
45394,0,train
45395,1,calib
45396,1,train
45397,1,calib
45398,1,test
45399,1,train
45400,1,test
45401,0,calib
45402,0,train
45403,1,test
45404,1,train
45405,1,test
45406,1,test
45407,1,calib
45408,1,train
45409,1,train
45410,1,test
45411,1,train
45412,1,calib
45413,1,train
45414,0,train
45415,1,train
45416,1,train
45417,1,train
45418,1,train
45419,1,test
45420,1,test
45421,1,calib
